session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Bilingual,Country of Birth,Current Country of Residence,Employment Status,First Language,Language related disorders,Nationality,Sex,Student Status
61e40f9b1dd5c67125fd98e2,60fd290482bc9db74b5b51ac,APPROVED,29:17.3,41:28.8,731.474,23,49,0,100,35:19.6,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,Full-Time,English,none,United Kingdom,Female,Yes
61e40ffde73da368c72aacd4,5f79efa6e614c30b6c79676e,APPROVED,30:57.7,41:33.2,635.506,61,288,9,95,35:19.6,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,DATA EXPIRED,English,none,United Kingdom,Male,DATA EXPIRED
61e41027a3c0c89b8c21c8a2,5fceb1d798fa5915d7597d5b,APPROVED,31:43.4,37:15.6,332.278,19,41,2,96,35:19.7,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,DATA EXPIRED,English,none,United Kingdom,Male,DATA EXPIRED
61e4107ded6f83e7b9255820,5cd1d1f7db7024000195cc75,APPROVED,33:12.6,37:22.8,250.167,34,608,6,98,35:19.8,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,Full-Time,English,none,United Kingdom,Male,No
61e410925cd0e4da9eb92ab0,605e7fad494f5b1efc65db99,APPROVED,33:33.9,39:20.1,346.168,32,120,2,99,35:19.8,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,Full-Time,English,none,United Kingdom,Male,No
61e411047398d27f43113a0d,5cd089a018a86d0001b2fda6,APPROVED,35:18.7,41:27.4,368.735,20,120,0,100,35:20.0,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,DATA EXPIRED,English,none,United Kingdom,Male,DATA EXPIRED
61e4115aa5f782d39e6ce3aa,59f99e8305d1d60001f1484b,APPROVED,36:48.2,46:49.0,600.805,54,1266,4,100,35:20.3,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,DATA EXPIRED,English,none,United Kingdom,Male,DATA EXPIRED
61e41180c0c756aa4a78d1a9,60dca45abca3eb229bafdedf,APPROVED,37:26.9,46:00.1,513.192,34,126,1,100,35:20.3,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,Full-Time,English,none,United Kingdom,Male,No
61e5186dc1e1836a36124ae2,5a73080e82968f0001a6ce3d,APPROVED,19:27.4,28:52.3,564.896,48,1361,3,100,33:45.0,8DF1CE3F,native language + three or more other languages,United Kingdom,United Kingdom,Full-Time,English,none,United Kingdom,Male,No
61e51bcdad0d1ad00aed09eb,5f1992235bab3d018fea7199,APPROVED,33:33.6,39:22.3,348.778,31,240,1,100,41:45.4,8DF1CE3F,none just my native langauge,United Kingdom,United Kingdom,DATA EXPIRED,English,none,United Kingdom,Female,DATA EXPIRED
61e2d9d5e77a422d729f7a3b,5d4c899338e4c5001771e16f,APPROVED,27:41.1,41:19.5,818.404,51,874,1,100,14:08.4,8DF1CE3F,none just my native langauge,Canada,United States,DATA EXPIRED,English,none,Canada,Female,Yes
61e2dcbd70b845bea6fa9770,60fe3694c065634d2cc9417d,APPROVED,40:10.8,50:02.3,591.498,41,18,1,99,14:17.3,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,New Zealand,Female,Yes
61e2dd9adb586b98c045891e,6014318356f32e39dac7d569,APPROVED,43:41.0,50:40.7,419.648,36,554,1,100,14:22.4,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,United States,Female,No
61e2de22e3aca864288f8c67,60cdf78d2024880153bcd5ba,APPROVED,46:00.4,52:33.9,393.49,32,138,1,99,14:24.0,8DF1CE3F,none just my native langauge,United States,United States,Unemployed (and job seeking),English,none,United States,Male,No
61e2dea18875d1836d9f7be5,5ea8154dcfd4dd20473ed88e,APPROVED,48:09.4,52:08.8,239.357,28,1206,4,100,14:25.5,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,United States,Male,No
61e2dea887f536674eed94f8,5e67f04ad474f209bb3a47ef,APPROVED,48:11.6,55:38.7,447.092,39,527,2,100,14:25.8,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,United States,Male,No
61e2df4df7a8f63f7a04eb4b,5e9e106132c0901b43cd2532,APPROVED,51:03.3,59:18.7,495.386,30,189,0,100,14:28.9,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,United States,Male,No
61e30c44b49cf23db772c1e8,60fee695daa41328191d635c,APPROVED,02:46.9,07:23.8,276.907,18,122,0,100,47:46.4,8DF1CE3F,none just my native langauge,United States,United States,Unemployed (and job seeking),English,none,United States,Female,Yes
61e31990760df663be9fdd4b,6151f503c02e278bab523838,APPROVED,59:35.7,07:51.1,495.351,57,32,0,100,19:39.9,8DF1CE3F,none just my native langauge,United States,United States,Full-Time,English,none,United States,Male,No
61e410d66fca004ed8a4aa7c,5bf31e39f757c2000130e8ee,APPROVED,34:33.2,41:36.1,422.88,45,1313,0,100,35:20.0,8DF1CE3F,none just my native langauge,United States,United States,Part-Time,English,none,United States,Male,No
,,,,,,37.3277592,,,,,,,,,,,,,148,
